倉庫ID,業務区分ID,商品ID,week_code,合計出荷数
7,7,63000013,251110w,21.0
7,7,63000013,251117w,21.0
7,7,63000013,251124w,35.0
7,7,63000013,251201w,24.0
7,7,63000013,251208w,30.0
7,7,63000013,251215w,23.0
7,7,63000014,240101w,23.0
7,7,63000014,240108w,17.0
7,7,63000014,240115w,33.0
7,7,63000014,240122w,27.0
7,7,63000014,240129w,25.0
7,7,63000014,240205w,31.0
7,7,63000014,240212w,34.0
7,7,63000014,240219w,25.0
7,7,63000014,240226w,38.0
7,7,63000014,240304w,25.0
7,7,63000014,240311w,33.0
7,7,63000014,240318w,32.0
7,7,63000014,240325w,33.0
7,7,63000014,240401w,26.0
7,7,63000014,240408w,28.0
7,7,63000014,240415w,43.0
7,7,63000014,240422w,42.0
7,7,63000014,240429w,30.0
7,7,63000014,240506w,31.0
7,7,63000014,240513w,35.0
7,7,63000014,240520w,36.0
7,7,63000014,240527w,28.0
7,7,63000014,240603w,30.0
7,7,63000014,240610w,24.0
7,7,63000014,240617w,36.0
7,7,63000014,240624w,38.0
7,7,63000014,240701w,39.0
7,7,63000014,240708w,52.0
7,7,63000014,240715w,33.0
7,7,63000014,240722w,32.0
7,7,63000014,240729w,46.0
7,7,63000014,240805w,38.0
7,7,63000014,240812w,67.0
7,7,63000014,240819w,36.0
7,7,63000014,240826w,55.0
7,7,63000014,240902w,72.0
7,7,63000014,240909w,65.0
7,7,63000014,240916w,52.0
7,7,63000014,240923w,48.0
7,7,63000014,240930w,46.0
7,7,63000014,241007w,45.0
7,7,63000014,241014w,68.0
7,7,63000014,241021w,46.0
7,7,63000014,241028w,43.0
7,7,63000014,241104w,41.0
7,7,63000014,241111w,50.0
7,7,63000014,241118w,46.0
7,7,63000014,241125w,58.0
7,7,63000014,241202w,56.0
7,7,63000014,241209w,60.0
7,7,63000014,241216w,57.0
7,7,63000014,241223w,108.0
7,7,63000014,250106w,54.0
7,7,63000014,250113w,56.0
7,7,63000014,250120w,55.0
7,7,63000014,250127w,52.0
7,7,63000014,250203w,55.0
7,7,63000014,250210w,44.0
7,7,63000014,250217w,55.0
7,7,63000014,250224w,47.0
7,7,63000014,250303w,45.0
7,7,63000014,250310w,62.0
7,7,63000014,250317w,39.0
7,7,63000014,250324w,55.0
7,7,63000014,250331w,46.0
7,7,63000014,250407w,52.0
7,7,63000014,250414w,39.0
7,7,63000014,250421w,59.0
7,7,63000014,250428w,73.0
7,7,63000014,250505w,40.0
7,7,63000014,250512w,43.0
7,7,63000014,250519w,45.0
7,7,63000014,250526w,37.0
7,7,63000014,250602w,55.0
7,7,63000014,250609w,56.0
7,7,63000014,250616w,54.0
7,7,63000014,250623w,52.0
7,7,63000014,250630w,63.0
7,7,63000014,250707w,37.0
7,7,63000014,250714w,58.0
7,7,63000014,250721w,42.0
7,7,63000014,250728w,63.0
7,7,63000014,250804w,61.0
7,7,63000014,250811w,51.0
7,7,63000014,250818w,58.0
7,7,63000014,250825w,42.0
7,7,63000014,250901w,51.0
7,7,63000014,250908w,84.0
7,7,63000014,250915w,47.0
7,7,63000014,250922w,70.0
7,7,63000014,250929w,49.0
7,7,63000014,251006w,50.0
7,7,63000014,251013w,51.0
7,7,63000014,251020w,66.0
7,7,63000014,251027w,61.0
7,7,63000014,251103w,46.0
7,7,63000014,251110w,52.0
7,7,63000014,251117w,66.0
7,7,63000014,251124w,52.0
7,7,63000014,251201w,56.0
7,7,63000014,251208w,81.0
7,7,63000014,251215w,65.0
7,7,63000016,240101w,22.0
7,7,63000016,240108w,32.0
7,7,63000016,240115w,29.0
7,7,63000016,240122w,34.0
7,7,63000016,240129w,29.0
7,7,63000016,240205w,30.0
7,7,63000016,240212w,61.0
7,7,63000016,240219w,45.0
7,7,63000016,240226w,28.0
7,7,63000016,240304w,20.0
7,7,63000016,240311w,14.0
7,7,63000016,240318w,33.0
7,7,63000016,240325w,38.0
7,7,63000016,240401w,23.0
7,7,63000016,240408w,34.0
7,7,63000016,240415w,29.0
7,7,63000016,240422w,30.0
7,7,63000016,240429w,17.0
7,7,63000016,240506w,25.0
7,7,63000016,240513w,7.0
7,7,63000016,240527w,2.0
7,7,63000016,240603w,3.0
7,7,63000016,240610w,1.0
7,7,63000016,240617w,8.0
7,7,63000016,240624w,25.0
7,7,63000016,240701w,6.0
7,7,63000016,240708w,1.0
7,7,63000016,240715w,8.0
7,7,63000016,240722w,9.0
7,7,63000016,240729w,8.0
7,7,63000016,240805w,6.0
7,7,63000016,240812w,10.0
7,7,63000016,240819w,9.0
7,7,63000016,240826w,6.0
7,7,63000016,240902w,9.0
7,7,63000016,240909w,45.0
7,7,63000016,240916w,48.0
7,7,63000016,240923w,28.0
7,7,63000016,240930w,17.0
7,7,63000016,241007w,17.0
7,7,63000016,241014w,18.0
7,7,63000016,241021w,15.0
7,7,63000016,241028w,22.0
7,7,63000016,241104w,21.0
7,7,63000016,241111w,22.0
7,7,63000016,241118w,17.0
7,7,63000016,241125w,21.0
7,7,63000016,241202w,23.0
7,7,63000016,241209w,16.0
7,7,63000017,240108w,4.0
7,7,63000017,240115w,4.0
7,7,63000017,240122w,2.0
7,7,63000017,240129w,5.0
7,7,63000017,240205w,6.0
7,7,63000017,240212w,9.0
7,7,63000017,240219w,3.0
7,7,63000017,240226w,1.0
7,7,63000017,240311w,2.0
7,7,63000017,240318w,2.0
7,7,63000017,240325w,11.0
7,7,63000017,240401w,5.0
7,7,63000017,240408w,4.0
7,7,63000017,240415w,7.0
7,7,63000017,240422w,4.0
7,7,63000017,240429w,6.0
7,7,63000017,240506w,4.0
7,7,63000017,240513w,1.0
7,7,63000017,240520w,1.0
7,7,63000017,240610w,1.0
7,7,63000017,240617w,3.0
7,7,63000017,240624w,4.0
7,7,63000017,240701w,6.0
7,7,63000017,240708w,1.0
7,7,63000017,240715w,4.0
7,7,63000017,240729w,1.0
7,7,63000017,240805w,1.0
7,7,63000017,240812w,2.0
7,7,63000017,240819w,2.0
7,7,63000017,240826w,1.0
7,7,63000017,240902w,2.0
7,7,63000017,240909w,5.0
7,7,63000017,240916w,6.0
7,7,63000017,240923w,3.0
7,7,63000017,240930w,2.0
7,7,63000017,241007w,3.0
7,7,63000017,241014w,6.0
7,7,63000017,241021w,2.0
7,7,63000017,241028w,3.0
7,7,63000017,241104w,5.0
7,7,63000017,241111w,7.0
7,7,63000017,241125w,5.0
7,7,63000017,241202w,3.0
7,7,63000017,241209w,1.0
7,7,63000018,240101w,2.0
7,7,63000018,240115w,5.0
7,7,63000018,240122w,3.0
7,7,63000018,240205w,3.0
7,7,63000018,240212w,4.0
7,7,63000018,240219w,2.0
7,7,63000018,240226w,3.0
7,7,63000018,240304w,1.0
7,7,63000018,240311w,1.0
7,7,63000018,240325w,2.0
7,7,63000018,240401w,2.0
7,7,63000018,240415w,3.0
7,7,63000018,240422w,3.0
7,7,63000018,240429w,3.0
7,7,63000018,240506w,1.0
7,7,63000018,240617w,1.0
7,7,63000018,240722w,1.0
7,7,63000018,240805w,3.0
7,7,63000018,240902w,1.0
7,7,63000018,240909w,5.0
7,7,63000018,240916w,4.0
7,7,63000018,240923w,2.0
7,7,63000018,240930w,2.0
7,7,63000018,241007w,3.0
7,7,63000018,241014w,2.0
7,7,63000018,241021w,5.0
7,7,63000018,241028w,7.0
7,7,63000018,241104w,3.0
7,7,63000018,241111w,2.0
7,7,63000018,241118w,3.0
7,7,63000018,241125w,5.0
7,7,63000018,241202w,4.0
7,7,63000019,240108w,2.0
7,7,63000019,240115w,2.0
7,7,63000019,240122w,2.0
7,7,63000019,240129w,3.0
7,7,63000019,240205w,23.0
7,7,63000019,240212w,30.0
7,7,63000020,240108w,2.0
7,7,63000020,240115w,2.0
7,7,63000020,240122w,2.0
7,7,63000020,240129w,3.0
7,7,63000020,240205w,23.0
7,7,63000020,240212w,30.0
7,7,63000021,240101w,600.0
7,7,63000021,240108w,2.0
7,7,63000021,240122w,9.0
7,7,63000021,240129w,3.0
7,7,63000021,240205w,20.0
7,7,63000021,240212w,30.0
7,7,63000022,240101w,600.0
7,7,63000022,240108w,2.0
7,7,63000022,240122w,9.0
7,7,63000022,240129w,3.0
7,7,63000022,240205w,20.0
7,7,63000022,240212w,30.0
7,7,63000023,240325w,7.0
7,7,63000023,240520w,7.0
7,7,63000023,240527w,20.0
7,7,63000023,240624w,20.0
7,7,63000023,240708w,60.0
7,7,63000023,240812w,40.0
7,7,63000023,240819w,20.0
7,7,63000023,240909w,160.0
7,7,63000023,241104w,40.0
7,7,63000023,250120w,40.0
7,7,63000023,250217w,60.0
7,7,63000023,250331w,60.0
7,7,63000023,250519w,140.0
7,7,63000023,250721w,60.0
7,7,63000023,250915w,80.0
7,7,63000023,251020w,100.0
7,7,63000023,251117w,60.0
7,7,63000023,251201w,80.0
7,7,63000024,240325w,7.0
7,7,63000024,240520w,7.0
7,7,63000024,240527w,20.0
7,7,63000024,240708w,40.0
7,7,63000024,240909w,20.0
7,7,63000024,241104w,40.0
7,7,63000024,241209w,40.0
7,7,63000024,250120w,40.0
7,7,63000024,250217w,20.0
7,7,63000024,250331w,60.0
7,7,63000024,250519w,40.0
7,7,63000024,250915w,20.0
7,7,63000024,251027w,100.0
7,7,63000025,240325w,12.0
7,7,63000025,240520w,12.0
7,7,63000025,240527w,20.0
7,7,63000025,240610w,40.0
7,7,63000025,240624w,40.0
7,7,63000025,240708w,100.0
7,7,63000025,240812w,40.0
7,7,63000025,240819w,60.0
7,7,63000025,240909w,200.0
7,7,63000025,241007w,60.0
7,7,63000025,241104w,300.0
7,7,63000025,250120w,140.0
7,7,63000025,250217w,160.0
7,7,63000025,250331w,60.0
7,7,63000025,250421w,240.0
7,7,63000025,250519w,200.0
7,7,63000025,250623w,300.0
7,7,63000025,250721w,200.0
7,7,63000025,250915w,160.0
7,7,63000025,251020w,340.0
7,7,63000025,251117w,40.0
7,7,63000025,251201w,120.0
7,7,63000026,240408w,100.0
7,7,63000026,240826w,200.0
7,7,63000026,241118w,3.0
7,7,63000027,240408w,100.0
7,7,63000027,240826w,200.0
7,7,63000027,241118w,2.0
7,7,63000027,250526w,1.0
7,7,63000028,240401w,15.0
7,7,63000028,240408w,128.0
7,7,63000028,240422w,28.0
7,7,63000028,240826w,400.0
7,7,63000028,241111w,1.0
7,7,63000029,240408w,1.0
7,7,63000029,240415w,174.0
7,7,63000029,240422w,14.0
7,7,63000029,240506w,3.0
7,7,63000029,240617w,1.0
7,7,63000029,240624w,4.0
7,7,63000029,240701w,3.0
7,7,63000029,240708w,1.0
7,7,63000029,240715w,1.0
7,7,63000029,240722w,1.0
7,7,63000029,240729w,1.0
7,7,63000029,240902w,2.0
7,7,63000029,240909w,1.0
7,7,63000029,240916w,4.0
7,7,63000029,240923w,6.0
7,7,63000029,240930w,3.0
7,7,63000029,241007w,1.0
7,7,63000030,240708w,60.0
7,7,63000030,240812w,40.0
7,7,63000030,240819w,60.0
7,7,63000030,240909w,40.0
7,7,63000030,241007w,60.0
7,7,63000030,241104w,160.0
7,7,63000030,250120w,40.0
7,7,63000030,250217w,100.0
7,7,63000030,250324w,140.0
7,7,63000030,250519w,200.0
7,7,63000030,250623w,100.0
7,7,63000030,250721w,400.0
7,7,63000030,250915w,20.0
7,7,63000030,251020w,180.0
7,7,63000030,251110w,20.0
7,7,63000030,251117w,80.0
7,7,63000031,240708w,20.0
7,7,63000031,240812w,20.0
7,7,63000031,240819w,80.0
7,7,63000031,241104w,60.0
7,7,63000031,250120w,20.0
7,7,63000031,250217w,20.0
7,7,63000031,250331w,60.0
7,7,63000031,250519w,100.0
7,7,63000031,250915w,140.0
7,7,63000031,251027w,140.0
7,7,63000031,251117w,60.0
7,7,63000032,240708w,120.0
7,7,63000032,240812w,60.0
7,7,63000032,240819w,140.0
7,7,63000032,240909w,200.0
7,7,63000032,241007w,60.0
7,7,63000032,241021w,100.0
7,7,63000032,241104w,500.0
7,7,63000032,241111w,1.0
7,7,63000032,250120w,20.0
7,7,63000032,250217w,240.0
7,7,63000032,250324w,200.0
7,7,63000032,250421w,260.0
7,7,63000032,250519w,600.0
7,7,63000032,250623w,340.0
7,7,63000032,250721w,800.0
7,7,63000032,250915w,600.0
7,7,63000032,251020w,840.0
7,7,63000032,251110w,20.0
7,7,63000032,251117w,280.0
7,7,63000046,241209w,14.0
7,7,63000046,241216w,30.0
7,7,63000046,241223w,35.0
7,7,63000046,250106w,29.0
7,7,63000046,250113w,37.0
7,7,63000046,250120w,32.0
7,7,63000046,250127w,55.0
7,7,63000046,250203w,28.0
7,7,63000046,250210w,36.0
7,7,63000046,250217w,42.0
7,7,63000046,250224w,40.0
7,7,63000046,250303w,41.0
7,7,63000046,250310w,65.0
7,7,63000046,250317w,39.0
7,7,63000046,250324w,47.0
7,7,63000046,250331w,59.0
7,7,63000046,250407w,55.0
7,7,63000046,250414w,54.0
7,7,63000046,250421w,46.0
7,7,63000046,250428w,63.0
7,7,63000046,250505w,66.0
7,7,63000046,250512w,73.0
7,7,63000046,250519w,74.0
7,7,63000046,250526w,88.0
7,7,63000046,250602w,84.0
7,7,63000046,250609w,92.0
7,7,63000046,250616w,79.0
7,7,63000046,250623w,102.0
7,7,63000046,250630w,99.0
7,7,63000046,250707w,100.0
7,7,63000046,250714w,88.0
7,7,63000046,250721w,84.0
7,7,63000046,250728w,113.0
7,7,63000046,250804w,125.0
7,7,63000046,250811w,62.0
7,7,63000046,250818w,119.0
7,7,63000046,250825w,96.0
7,7,63000046,250901w,78.0
7,7,63000046,250908w,100.0
7,7,63000046,250915w,76.0
7,7,63000046,250922w,96.0
7,7,63000046,250929w,87.0
7,7,63000046,251006w,95.0
7,7,63000046,251013w,89.0
7,7,63000046,251020w,88.0
7,7,63000046,251027w,84.0
7,7,63000046,251103w,84.0
7,7,63000046,251110w,85.0
7,7,63000046,251117w,99.0
7,7,63000046,251124w,82.0
7,7,63000046,251201w,108.0
7,7,63000046,251208w,81.0
7,7,63000046,251215w,110.0
7,7,63000047,241209w,18.0
7,7,63000047,241216w,60.0
7,7,63000047,241223w,86.0
7,7,63000047,250106w,71.0
7,7,63000047,250113w,50.0
7,7,63000047,250120w,60.0
7,7,63000047,250127w,98.0
7,7,63000047,250203w,49.0
7,7,63000047,250210w,53.0
7,7,63000047,250217w,75.0
7,7,63000047,250224w,97.0
7,7,63000047,250303w,72.0
7,7,63000047,250310w,120.0
7,7,63000047,250317w,100.0
7,7,63000047,250324w,95.0
7,7,63000047,250331w,117.0
7,7,63000047,250407w,102.0
7,7,63000047,250414w,132.0
7,7,63000047,250421w,112.0
7,7,63000047,250428w,127.0
7,7,63000047,250505w,108.0
7,7,63000047,250512w,98.0
7,7,63000047,250519w,105.0
7,7,63000047,250526w,133.0
7,7,63000047,250602w,135.0
7,7,63000047,250609w,123.0
7,7,63000047,250616w,163.0
7,7,63000047,250623w,153.0
7,7,63000047,250630w,143.0
7,7,63000047,250707w,165.0
7,7,63000047,250714w,168.0
7,7,63000047,250721w,148.0
7,7,63000047,250728w,159.0
7,7,63000047,250804w,187.0
7,7,63000047,250811w,134.0
7,7,63000047,250818w,151.0
7,7,63000047,250825w,180.0
7,7,63000047,250901w,191.0
7,7,63000047,250908w,200.0
7,7,63000047,250915w,155.0
7,7,63000047,250922w,173.0
7,7,63000047,250929w,181.0
7,7,63000047,251006w,159.0
7,7,63000047,251013w,173.0
7,7,63000047,251020w,193.0
7,7,63000047,251027w,174.0
7,7,63000047,251103w,162.0
7,7,63000047,251110w,186.0
7,7,63000047,251117w,192.0
7,7,63000047,251124w,174.0
7,7,63000047,251201w,197.0
7,7,63000047,251208w,208.0
7,7,63000047,251215w,213.0
7,7,63000048,241216w,9.0
7,7,63000048,241223w,18.0
7,7,63000048,250106w,16.0
7,7,63000048,250113w,8.0
7,7,63000048,250120w,9.0
7,7,63000048,250127w,14.0
7,7,63000048,250203w,16.0
7,7,63000048,250210w,12.0
7,7,63000048,250217w,11.0
7,7,63000048,250224w,14.0
7,7,63000048,250303w,8.0
7,7,63000048,250310w,16.0
7,7,63000048,250317w,10.0
7,7,63000048,250324w,7.0
7,7,63000048,250331w,12.0
7,7,63000048,250407w,12.0
7,7,63000048,250414w,15.0
7,7,63000048,250421w,14.0
7,7,63000048,250428w,15.0
7,7,63000048,250505w,11.0
7,7,63000048,250512w,9.0
7,7,63000048,250519w,9.0
7,7,63000048,250526w,19.0
7,7,63000048,250602w,18.0
7,7,63000048,250609w,18.0
7,7,63000048,250616w,13.0
7,7,63000048,250623w,31.0
7,7,63000048,250630w,10.0
7,7,63000048,250707w,23.0
7,7,63000048,250714w,14.0
7,7,63000048,250721w,14.0
7,7,63000048,250728w,22.0
7,7,63000048,250804w,17.0
7,7,63000048,250811w,16.0
7,7,63000048,250818w,12.0
7,7,63000048,250825w,14.0
7,7,63000048,250901w,21.0
7,7,63000048,250908w,18.0
7,7,63000048,250915w,15.0
7,7,63000048,250922w,18.0
7,7,63000048,250929w,14.0
7,7,63000048,251006w,25.0
7,7,63000048,251013w,24.0
7,7,63000048,251020w,18.0
7,7,63000048,251027w,22.0
7,7,63000048,251103w,11.0
7,7,63000048,251110w,25.0
7,7,63000048,251117w,29.0
7,7,63000048,251124w,8.0
7,7,63000048,251201w,18.0
7,7,63000048,251208w,16.0
7,7,63000048,251215w,18.0
7,7,63000049,241209w,4.0
7,7,63000049,241216w,11.0
7,7,63000049,241223w,17.0
7,7,63000049,250106w,17.0
7,7,63000049,250113w,14.0
7,7,63000049,250120w,23.0
7,7,63000049,250127w,24.0
7,7,63000049,250203w,23.0
7,7,63000049,250210w,21.0
7,7,63000049,250217w,20.0
7,7,63000049,250224w,21.0
7,7,63000049,250303w,25.0
7,7,63000049,250310w,33.0
7,7,63000049,250317w,41.0
7,7,63000049,250324w,35.0
7,7,63000049,250331w,35.0
7,7,63000049,250407w,20.0
7,7,63000049,250414w,22.0
7,7,63000049,250421w,28.0
7,7,63000049,250428w,38.0
7,7,63000049,250505w,37.0
7,7,63000049,250512w,36.0
7,7,63000049,250519w,27.0
7,7,63000049,250526w,34.0
7,7,63000049,250602w,30.0
7,7,63000049,250609w,40.0
7,7,63000049,250616w,39.0
7,7,63000049,250623w,45.0
7,7,63000049,250630w,52.0
7,7,63000049,250707w,56.0
7,7,63000049,250714w,47.0
7,7,63000049,250721w,40.0
7,7,63000049,250728w,47.0
7,7,63000049,250804w,42.0
7,7,63000049,250811w,50.0
7,7,63000049,250818w,44.0
7,7,63000049,250825w,35.0
7,7,63000049,250901w,61.0
7,7,63000049,250908w,63.0
7,7,63000049,250915w,53.0
7,7,63000049,250922w,51.0
7,7,63000049,250929w,46.0
7,7,63000049,251006w,49.0
7,7,63000049,251013w,50.0
7,7,63000049,251020w,50.0
7,7,63000049,251027w,43.0
7,7,63000049,251103w,38.0
7,7,63000049,251110w,36.0
7,7,63000049,251117w,57.0
7,7,63000049,251124w,50.0
7,7,63000049,251201w,43.0
7,7,63000049,251208w,52.0
7,7,63000049,251215w,51.0
7,7,63000050,241209w,1.0
7,7,63000050,241216w,20.0
7,7,63000050,241223w,22.0
7,7,63000050,250106w,20.0
7,7,63000050,250113w,14.0
7,7,63000050,250120w,8.0
7,7,63000050,250127w,24.0
7,7,63000050,250203w,16.0
7,7,63000050,250210w,18.0
7,7,63000050,250217w,17.0
7,7,63000050,250224w,15.0
7,7,63000050,250303w,15.0
7,7,63000050,250310w,48.0
7,7,63000050,250317w,25.0
7,7,63000050,250324w,26.0
7,7,63000050,250331w,26.0
7,7,63000050,250407w,35.0
7,7,63000050,250414w,34.0
7,7,63000050,250421w,21.0
7,7,63000050,250428w,37.0
7,7,63000050,250505w,27.0
7,7,63000050,250512w,35.0
7,7,63000050,250519w,17.0
7,7,63000050,250526w,51.0
7,7,63000050,250602w,28.0
7,7,63000050,250609w,45.0
7,7,63000050,250616w,32.0
7,7,63000050,250623w,36.0
7,7,63000050,250630w,29.0
7,7,63000050,250707w,42.0
7,7,63000050,250714w,43.0
7,7,63000050,250721w,28.0
7,7,63000050,250728w,45.0
7,7,63000050,250804w,36.0
7,7,63000050,250811w,31.0
7,7,63000050,250818w,57.0
7,7,63000050,250825w,49.0
7,7,63000050,250901w,47.0
7,7,63000050,250908w,41.0
7,7,63000050,250915w,39.0
7,7,63000050,250922w,62.0
7,7,63000050,250929w,39.0
7,7,63000050,251006w,53.0
7,7,63000050,251013w,48.0
7,7,63000050,251020w,42.0
7,7,63000050,251027w,55.0
7,7,63000050,251103w,25.0
7,7,63000050,251110w,55.0
7,7,63000050,251117w,55.0
7,7,63000050,251124w,41.0
7,7,63000050,251201w,40.0
7,7,63000050,251208w,60.0
7,7,63000050,251215w,33.0
7,7,63000051,241209w,6.0
7,7,63000051,241216w,39.0
7,7,63000051,241223w,26.0
7,7,63000051,250106w,32.0
7,7,63000051,250113w,33.0
7,7,63000051,250120w,32.0
7,7,63000051,250127w,36.0
7,7,63000051,250203w,48.0
7,7,63000051,250210w,49.0
7,7,63000051,250217w,59.0
7,7,63000051,250224w,46.0
7,7,63000051,250303w,48.0
7,7,63000051,250310w,89.0
7,7,63000051,250317w,63.0
7,7,63000051,250324w,71.0
7,7,63000051,250331w,48.0
7,7,63000051,250407w,71.0
7,7,63000051,250414w,70.0
7,7,63000051,250421w,79.0
7,7,63000051,250428w,65.0
7,7,63000051,250505w,66.0
7,7,63000051,250512w,63.0
7,7,63000051,250519w,82.0
7,7,63000051,250526w,76.0
7,7,63000051,250602w,69.0
7,7,63000051,250609w,80.0
7,7,63000051,250616w,81.0
7,7,63000051,250623w,90.0
7,7,63000051,250630w,81.0
7,7,63000051,250707w,62.0
7,7,63000051,250714w,113.0
7,7,63000051,250721w,94.0
7,7,63000051,250728w,85.0
7,7,63000051,250804w,100.0
7,7,63000051,250811w,80.0
7,7,63000051,250818w,120.0
7,7,63000051,250825w,96.0
7,7,63000051,250901w,82.0
7,7,63000051,250908w,118.0
7,7,63000051,250915w,89.0
7,7,63000051,250922w,109.0
7,7,63000051,250929w,112.0
7,7,63000051,251006w,89.0
7,7,63000051,251013w,85.0
7,7,63000051,251020w,106.0
7,7,63000051,251027w,111.0
7,7,63000051,251103w,101.0
7,7,63000051,251110w,102.0
7,7,63000051,251117w,125.0
7,7,63000051,251124w,100.0
7,7,63000051,251201w,99.0
7,7,63000051,251208w,125.0
7,7,63000051,251215w,129.0
7,7,63000052,251013w,1.0
7,7,63000052,251020w,1.0
7,7,63000052,251027w,3.0
7,7,63000052,251103w,1.0
7,7,63000052,251110w,1.0
7,7,63000052,251117w,1.0
7,7,63000052,251124w,2.0
7,7,63000052,251208w,1.0
7,7,63000052,251215w,2.0
7,7,63000053,251013w,1.0
7,7,63000053,251020w,4.0
7,7,63000053,251117w,6.0
7,7,63000053,251124w,1.0
7,7,63000053,251201w,5.0
7,7,63000053,251208w,3.0
7,7,63000053,251215w,3.0
7,7,63000054,251020w,3.0
7,7,63000054,251027w,1.0
7,7,63000054,251103w,1.0
7,7,63000054,251110w,1.0
7,7,63000054,251201w,3.0
7,7,63000054,251208w,1.0
7,7,63000055,251013w,1.0
7,7,63000055,251020w,3.0
7,7,63000055,251027w,1.0
7,7,63000055,251103w,2.0
7,7,63000055,251117w,3.0
7,7,63000055,251124w,2.0
7,7,63000055,251201w,3.0
7,7,63000055,251215w,6.0
7,7,63000057,251208w,1.0
7,7,63000057,251215w,1.0
7,7,63000058,251208w,1.0
7,7,63000058,251215w,1.0
7,7,63000059,251208w,1.0
7,7,63000059,251215w,1.0
7,7,63000060,251208w,1.0
7,7,63000061,251208w,3.0
7,7,63000061,251215w,2.0
7,7,63000062,251208w,1.0
7,7,63000063,251215w,3.0
7,7,63000064,251215w,4.0
7,7,63000065,251215w,2.0
7,7,63000066,241209w,2.0
7,7,63000066,241216w,7.0
7,7,63000066,241223w,6.0
7,7,63000066,250106w,7.0
7,7,63000066,250113w,8.0
7,7,63000066,250120w,3.0
7,7,63000066,250127w,3.0
7,7,63000066,250203w,3.0
7,7,63000066,250210w,11.0
7,7,63000066,250217w,2.0
7,7,63000066,250224w,3.0
7,7,63000066,250303w,6.0
7,7,63000066,250310w,10.0
7,7,63000066,250317w,10.0
7,7,63000066,250324w,3.0
7,7,63000066,250331w,7.0
7,7,63000066,250407w,7.0
7,7,63000066,250414w,5.0
7,7,63000066,250421w,13.0
7,7,63000066,250428w,8.0
7,7,63000066,250505w,9.0
7,7,63000066,250512w,4.0
7,7,63000066,250519w,3.0
7,7,63000066,250526w,8.0
7,7,63000066,250602w,8.0
7,7,63000066,250609w,10.0
7,7,63000066,250616w,6.0
7,7,63000066,250623w,16.0
7,7,63000066,250630w,12.0
7,7,63000066,250707w,8.0
7,7,63000066,250714w,14.0
7,7,63000066,250721w,9.0
7,7,63000066,250728w,16.0
7,7,63000066,250804w,10.0
7,7,63000066,250811w,9.0
7,7,63000066,250818w,14.0
7,7,63000066,250825w,12.0
7,7,63000066,250901w,9.0
7,7,63000066,250908w,11.0
7,7,63000066,250915w,14.0
7,7,63000066,250922w,18.0
7,7,63000066,250929w,10.0
7,7,63000066,251006w,15.0
7,7,63000066,251013w,11.0
7,7,63000066,251020w,14.0
7,7,63000066,251027w,16.0
7,7,63000066,251103w,11.0
7,7,63000066,251110w,10.0
7,7,63000066,251117w,14.0
7,7,63000066,251124w,12.0
7,7,63000066,251201w,12.0
7,7,63000066,251208w,13.0
7,7,63000066,251215w,5.0
7,7,63000067,241209w,4.0
7,7,63000067,241216w,12.0
7,7,63000067,241223w,9.0
7,7,63000067,250106w,13.0
7,7,63000067,250113w,8.0
7,7,63000067,250120w,20.0
7,7,63000067,250127w,12.0
7,7,63000067,250203w,10.0
7,7,63000067,250210w,12.0
7,7,63000067,250217w,15.0
7,7,63000067,250224w,18.0
7,7,63000067,250303w,14.0
7,7,63000067,250310w,23.0
7,7,63000067,250317w,15.0
7,7,63000067,250324w,13.0
7,7,63000067,250331w,13.0
7,7,63000067,250407w,18.0
7,7,63000067,250414w,14.0
7,7,63000067,250421w,15.0
7,7,63000067,250428w,14.0
7,7,63000067,250505w,11.0
7,7,63000067,250512w,9.0
7,7,63000067,250519w,17.0
7,7,63000067,250526w,29.0
7,7,63000067,250602w,22.0
7,7,63000067,250609w,15.0
7,7,63000067,250616w,13.0
7,7,63000067,250623w,27.0
7,7,63000067,250630w,19.0
7,7,63000067,250707w,18.0
7,7,63000067,250714w,25.0
7,7,63000067,250721w,23.0
7,7,63000067,250728w,33.0
7,7,63000067,250804w,26.0
7,7,63000067,250811w,23.0
7,7,63000067,250818w,25.0
7,7,63000067,250825w,24.0
7,7,63000067,250901w,23.0
7,7,63000067,250908w,29.0
7,7,63000067,250915w,12.0
7,7,63000067,250922w,23.0
7,7,63000067,250929w,21.0
7,7,63000067,251006w,26.0
7,7,63000067,251013w,26.0
7,7,63000067,251020w,21.0
7,7,63000067,251027w,24.0
7,7,63000067,251103w,18.0
7,7,63000067,251110w,19.0
7,7,63000067,251117w,31.0
7,7,63000067,251124w,20.0
7,7,63000067,251201w,23.0
7,7,63000067,251208w,30.0
7,7,63000067,251215w,31.0
7,7,63000068,241209w,2.0
7,7,63000068,241216w,8.0
7,7,63000068,241223w,5.0
7,7,63000068,250106w,12.0
7,7,63000068,250113w,7.0
7,7,63000068,250120w,10.0
7,7,63000068,250127w,4.0
7,7,63000068,250203w,6.0
7,7,63000068,250210w,8.0
7,7,63000068,250217w,5.0
7,7,63000068,250224w,8.0
7,7,63000068,250303w,9.0
7,7,63000068,250310w,16.0
7,7,63000068,250317w,13.0
